iter	Logloss
112	0.06844688318
113	0.0684350489
114	0.06842261652
115	0.06840785911
116	0.06838904473
117	0.06837803129
118	0.06837178817
119	0.06835034944
120	0.0683378945
121	0.06832560138
122	0.06831763649
123	0.06830685855
124	0.06828923202
125	0.06827866511
126	0.06827396615
127	0.06826175457
128	0.06824842496
129	0.06823672407
130	0.06822033382
131	0.06820718517
132	0.06819475787
133	0.06818434653
134	0.06817116274
135	0.06815847309
136	0.06813213364
137	0.06811944589
138	0.06811027657
139	0.06809620003
140	0.06808583853
141	0.06807028773
142	0.06806108899
143	0.06804670806
144	0.06803463059
145	0.06802830224
146	0.06801291215
147	0.06800594834
148	0.06799067181
149	0.06797957841
150	0.06796917131
151	0.06795670212
152	0.06794202174
153	0.0679307388
154	0.06791721923
155	0.06790300102
156	0.06789303849
157	0.06788034091
158	0.06786845119
159	0.06785232688
160	0.06783462459
161	0.06781729694
162	0.06780708849
163	0.06779869058
164	0.06778281067
165	0.06776853187
166	0.06775717811
167	0.06774869156
168	0.06773799173
169	0.06772664224
170	0.0677179686
171	0.06770406037
172	0.06769226542
173	0.06768289486
174	0.06767424796
175	0.06766552278
176	0.06766055446
177	0.06764889522
178	0.06763693759
179	0.06762867181
180	0.06761222912
181	0.06759870728
182	0.06759115796
183	0.06757563047
184	0.06756235089
185	0.06755372003
186	0.06754309236
187	0.06753672735
188	0.06752320472
189	0.06751034662
190	0.06750335138
191	0.06749836441
192	0.06748716817
193	0.06747642417
194	0.06746502151
195	0.06745547929
196	0.06744979635
197	0.06743808439
198	0.06742078388
199	0.06741233029
200	0.0674027551
201	0.06739570925
202	0.06738557493
203	0.06737255972
204	0.06736131271
205	0.06735351294
206	0.06734998253
207	0.06733927653
208	0.06733041593
209	0.06732337596
210	0.06731671252
211	0.06731073736
212	0.06730265854
213	0.06729214219
214	0.06728373098
215	0.06727404869
216	0.06726332447
217	0.06725079592
218	0.06723926397
219	0.06723144766
220	0.06722470582
221	0.06721268641
222	0.06720042127
223	0.06719019308
224	0.06718322592
225	0.06717471452
226	0.06715979372
227	0.06714985404
228	0.06714057442
229	0.06713578461
230	0.06712454824
231	0.06711541738
232	0.06709891467
233	0.06708911357
234	0.06707721425
235	0.06706603195
236	0.06705418715
237	0.06704754999
238	0.06704368763
239	0.06703519615
240	0.06703220855
241	0.06702716152
242	0.06701674387
243	0.06701046411
244	0.06700591062
245	0.06699443856
246	0.06698560074
247	0.06697982519
248	0.06696474089
249	0.06695097526
250	0.06694429717
251	0.06693663039
252	0.0669298119
253	0.06692480178
254	0.06690932811
255	0.06690371135
256	0.06689839381
257	0.06689115062
258	0.0668870228
259	0.06687296121
260	0.06686422066
261	0.0668593717
262	0.06685491373
263	0.06684848626
264	0.06684229605
265	0.06683236877
266	0.06681816206
267	0.06680440139
268	0.06679905494
269	0.06678805228
270	0.0667775702
271	0.0667639038
272	0.06674865891
273	0.06673715294
274	0.06672849271
275	0.06671216699
276	0.06670506856
277	0.06669676621
278	0.0666858862
279	0.06667745696
280	0.06667325758
281	0.06666682909
282	0.06665958062
283	0.06664999686
284	0.06663586793
285	0.06662905424
286	0.06661950945
287	0.06660922481
288	0.06660355607
289	0.0665934544
290	0.06658661091
291	0.06658086232
292	0.06657328932
293	0.066560136
294	0.06655237159
295	0.06654282229
296	0.06653449378
297	0.06652633567
298	0.06651580451
299	0.06650740731
300	0.06649736394
301	0.06648808976
302	0.06647643159
303	0.06646557933
304	0.06645596205
305	0.06644981065
306	0.06643890229
307	0.06642798179
308	0.06642053431
309	0.06641590124
310	0.06640899117
311	0.06640321447
312	0.06639794158
313	0.06639097106
314	0.06638621311
315	0.06638188037
316	0.0663627668
317	0.06635803254
318	0.06635031069
319	0.06634370994
320	0.06633304277
321	0.06632395216
322	0.06631838638
323	0.06631361703
324	0.06630529272
325	0.06629217171
326	0.06627819575
327	0.06626918313
328	0.06626199665
329	0.06625766292
330	0.0662485018
331	0.06624044668
332	0.06623208567
333	0.06622364341
334	0.06621213545
335	0.06620763921
336	0.06620342912
337	0.06619528245
338	0.06618627256
339	0.06617700434
340	0.06616284632
341	0.06615187309
342	0.06614550676
343	0.06613740787
344	0.06612769967
345	0.06612287851
346	0.066117132
347	0.06610840383
348	0.06610505449
349	0.0660977827
350	0.066090829
351	0.0660847174
352	0.06607663672
353	0.06606635508
354	0.06606140057
355	0.06605490343
356	0.06604698365
357	0.06604105826
358	0.06602870192
359	0.06602042683
360	0.06601746323
361	0.06601223556
362	0.06599924395
363	0.06599134276
364	0.06598285886
365	0.0659765653
366	0.06597239296
367	0.06596492519
368	0.06596024269
369	0.06595694533
370	0.06594543578
371	0.06593671249
372	0.06593077352
373	0.06592289715
374	0.06591823004
375	0.06590968414
376	0.0659056486
377	0.06589630234
378	0.06589003875
379	0.06587780912
380	0.06587220632
381	0.06586596534
382	0.06586089059
383	0.06585063597
384	0.06584237573
385	0.06583413125
386	0.06582618534
387	0.06581582675
388	0.06580827077
389	0.06580256194
390	0.0657939384
391	0.06578149499
392	0.0657749409
393	0.06576919425
394	0.06575407652
395	0.06574858248
396	0.06574222487
397	0.06573767788
398	0.06572890497
399	0.06572051251
400	0.06571612272
401	0.06570973988
402	0.06570026108
403	0.06569633208
404	0.06568579072
405	0.06567958538
406	0.06567073928
407	0.06566326771
408	0.06565793722
409	0.06565322892
410	0.06564319096
411	0.06563384423
412	0.06562559468
413	0.0656175797
414	0.06561077538
415	0.0656004804
416	0.0655930536
417	0.06558904564
418	0.06557990991
419	0.06557239599
420	0.06556487114
421	0.06555906559
422	0.06555580776
423	0.06554661092
424	0.06553990575
425	0.06553367079
426	0.06552653304
427	0.06552070715
428	0.06551414167
429	0.06550252104
430	0.06549826274
431	0.06549105725
432	0.0654850583
433	0.065478272
434	0.06546892153
435	0.06546413387
436	0.06545860224
437	0.06545129104
438	0.06544748974
439	0.06544272374
440	0.06543809196
441	0.06543370317
442	0.06542868845
443	0.06542488537
444	0.06541630542
445	0.06541377937
446	0.06540915857
447	0.06540674757
448	0.06539527031
449	0.06538885342
450	0.06538182055
451	0.06536901351
452	0.06535970748
453	0.06535278292
454	0.06534587316
455	0.06533663147
456	0.06532603049
457	0.06531964483
458	0.06531056171
459	0.06529956727
460	0.065290173
461	0.0652826267
462	0.06527693344
463	0.0652716221
464	0.06526556542
465	0.06525789156
466	0.06525319785
467	0.06524730113
468	0.06523717048
469	0.0652353169
470	0.06522805301
471	0.0652218955
472	0.06521043884
473	0.06520698862
474	0.06519994845
475	0.06519224308
476	0.0651862531
477	0.06517806264
478	0.06516886352
479	0.06515993615
480	0.06514849561
481	0.06514007707
482	0.06513324152
483	0.06512814932
484	0.06512034499
485	0.06511426932
486	0.06511004423
487	0.06510700764
488	0.06510407752
489	0.06509791552
490	0.06508992713
491	0.06508339404
492	0.06507542446
493	0.06506795161
494	0.06506345083
495	0.06505750876
496	0.06504952746
497	0.06504534904
498	0.06503744273
499	0.06503336505
500	0.06502865276
501	0.06502376565
502	0.06501943155
503	0.06501298009
504	0.06500941782
505	0.06500527368
506	0.0649999968
507	0.06499632164
508	0.06498961858
509	0.06498450877
510	0.06498023602
511	0.06497465003
512	0.06496633871
513	0.06496099048
514	0.06495402542
515	0.064951554
516	0.06494603988
517	0.06493892462
518	0.06492963527
519	0.06492722993
520	0.06492011397
521	0.06491612216
522	0.06490915678
523	0.0649030716
524	0.06489780224
525	0.06489149745
526	0.06488320495
527	0.0648785829
528	0.06487082984
529	0.06486354644
530	0.06485838999
531	0.06485371516
532	0.06484903322
533	0.06483967663
534	0.06483508611
535	0.06482816936
536	0.06482175184
537	0.06481592741
538	0.06481055363
539	0.06480885094
540	0.06480250934
541	0.06479786891
542	0.06479271863
543	0.06478475276
544	0.06477825281
545	0.06477103488
546	0.06476445221
547	0.06476183535
548	0.06475506834
549	0.0647500141
550	0.06474486136
551	0.06473652289
552	0.06473331628
553	0.06472915854
554	0.06472051203
555	0.06471333361
556	0.06470958517
557	0.06470349673
558	0.06469747014
559	0.06469241718
560	0.06468403829
561	0.06467688652
562	0.06467125821
563	0.06466654242
564	0.06466215313
565	0.06465833996
566	0.06465624601
567	0.06464722349
568	0.06463983443
569	0.06463502625
570	0.06462974915
571	0.06462538504
572	0.06462093316
573	0.06460207956
574	0.06459770841
575	0.06458961958
576	0.06458198984
577	0.06457516319
578	0.06456649367
579	0.06455831114
580	0.0645521308
581	0.06454242901
582	0.0645335053
583	0.06452855497
584	0.06452386
585	0.06451849355
586	0.06451214333
587	0.06450838961
588	0.06450297559
589	0.06449798376
590	0.06449294167
591	0.06448924063
592	0.06448083173
593	0.06447430749
594	0.06446715984
595	0.06446284917
596	0.06445967739
597	0.06445548054
598	0.06444742159
599	0.06443954504
600	0.06443597788
601	0.06443013182
602	0.06442310469
603	0.06441974477
604	0.06441423321
605	0.06440863737
606	0.06440222024
607	0.0643997222
608	0.0643948007
609	0.06438715389
610	0.06437759264
611	0.06436990646
612	0.06436637052
613	0.0643588091
614	0.06435241339
615	0.06434826154
616	0.06434061379
617	0.06433401133
618	0.06433101247
619	0.06432632732
620	0.06431201028
621	0.06430531596
622	0.06430090577
623	0.06429573634
624	0.06429242208
625	0.0642878038
626	0.06428335527
627	0.06427766479
628	0.06427216367
629	0.06426716098
630	0.06426457256
631	0.06425960327
632	0.06425097125
633	0.06424780764
634	0.06424367699
635	0.06423669311
636	0.0642358125
637	0.06422978744
638	0.06422565478
639	0.06421844653
640	0.06421329241
641	0.06420641054
642	0.06420055047
643	0.06419049489
644	0.06418622007
645	0.06417829146
646	0.0641717822
647	0.06416337672
648	0.06415510361
649	0.06415055065
650	0.06414167152
651	0.06413668547
652	0.0641278199
653	0.06412111684
654	0.06411422865
655	0.06410980076
656	0.06410493808
657	0.06409749489
658	0.06409218717
659	0.06408743803
660	0.06408452693
661	0.06407789362
662	0.06407530921
663	0.0640713498
664	0.06406160647
665	0.06405738501
666	0.06404894907
667	0.064044668
668	0.06403896587
669	0.06403615231
670	0.06402808974
671	0.06402192975
672	0.06401641803
673	0.06400957452
674	0.06400062
675	0.06399475211
676	0.06399025708
677	0.06398604258
678	0.06398120827
679	0.06397586094
680	0.06396844465
681	0.0639615839
682	0.06395850349
683	0.06395262623
684	0.06394960587
685	0.06394325972
686	0.06393711061
687	0.06393337573
688	0.06392994546
689	0.0639255786
690	0.06391822327
691	0.06391285345
692	0.06390947449
693	0.06390411027
694	0.06389766494
695	0.06389326406
696	0.0638894953
697	0.06388564835
698	0.06388121457
699	0.0638756483
700	0.06387102331
701	0.06386589265
702	0.06385711364
703	0.06385072654
704	0.06384546214
705	0.06384045161
706	0.06383458795
707	0.06383011403
708	0.06382622932
709	0.06382149965
710	0.06381529587
711	0.0638075394
712	0.06380384607
713	0.06379770286
714	0.06379175461
715	0.0637881426
716	0.06378376323
717	0.06377756066
718	0.06377183319
719	0.06376749495
720	0.06376350301
721	0.06375652483
722	0.06375182476
723	0.06374319281
724	0.06373392509
725	0.06372521437
726	0.06371875276
727	0.06371533959
728	0.06370825847
729	0.06370474611
730	0.06369886056
731	0.06369577589
732	0.063691634
733	0.06368686385
734	0.06367997109
735	0.06367472909
736	0.06366951435
737	0.06366412345
738	0.06365601543
739	0.06365083457
740	0.06364376324
741	0.06364045281
742	0.06362841771
743	0.06362209896
744	0.0636161398
745	0.06361144232
746	0.06360717555
747	0.06360212658
748	0.06359707514
749	0.06359252648
750	0.06358637383
751	0.06357788826
752	0.06357312456
753	0.06356901447
754	0.0635659804
755	0.0635586051
756	0.06354974756
757	0.06354359479
758	0.06353727488
759	0.06353135847
760	0.06352665537
761	0.06351692816
762	0.06351165844
763	0.06350853624
764	0.06350082588
765	0.06349374768
766	0.06348572359
767	0.06347959685
768	0.06347605011
769	0.06347170632
770	0.06346814792
771	0.06346463029
772	0.0634616361
773	0.06345420554
774	0.06344890936
775	0.06344285106
776	0.06343797551
777	0.06343462547
778	0.06342941126
779	0.06342304314
780	0.06341926991
781	0.06341589408
782	0.06340999655
783	0.06340094519
784	0.06339838462
785	0.0633918659
786	0.06338949483
787	0.06338349212
788	0.06337835715
789	0.06337390726
790	0.06336922981
791	0.06336409549
792	0.06336120839
793	0.06335642566
794	0.06334703441
795	0.06334435496
796	0.06334212337
797	0.06333720974
798	0.0633335846
799	0.06332813011
800	0.06332309438
801	0.06332032778
802	0.06331652548
803	0.06331118377
804	0.06330743883
805	0.06330723941
806	0.06330440045
807	0.06330107082
808	0.06329719802
809	0.06328934596
810	0.06328557061
811	0.06328244504
812	0.06327809538
813	0.06327471521
814	0.06326831268
815	0.06326195812
816	0.06325733321
817	0.06325298728
818	0.06324833204
819	0.06324066153
820	0.06323724837
821	0.06323109921
822	0.06322608456
823	0.06322086165
824	0.063217051
825	0.06320960916
826	0.06320786874
827	0.06320173129
828	0.06319589959
829	0.06319263925
830	0.06318775177
831	0.06318172532
832	0.06317464487
833	0.06317000717
834	0.0631667792
835	0.06316136118
836	0.0631532547
837	0.06314749135
838	0.06314255358
839	0.06313751134
840	0.06313173293
841	0.06312927021
842	0.06312204708
843	0.06311785934
844	0.06311381098
845	0.06310631857
846	0.06310063353
847	0.0630963262
848	0.06309241935
849	0.0630904668
850	0.06308595916
851	0.06307979118
852	0.06307421746
853	0.06306613277
854	0.06306087088
855	0.0630544664
856	0.06304646468
857	0.06303907552
858	0.06303203189
859	0.06302811685
860	0.06301940878
861	0.06301546775
862	0.0630123743
863	0.06300744182
864	0.06300425327
865	0.062998181
866	0.06299546163
867	0.06299165344
868	0.06298719691
869	0.06298290164
870	0.06297894835
871	0.06297129058
872	0.06296452328
873	0.06296130178
874	0.06295509092
875	0.06295022262
876	0.06294585744
877	0.06294007515
878	0.06293559731
879	0.06293178769
880	0.06292554368
881	0.06291924966
882	0.06291569756
883	0.06291116574
884	0.06290368664
885	0.06290071383
886	0.0628969382
887	0.06289304441
888	0.06288878601
889	0.06288450549
890	0.0628809574
891	0.06287847378
892	0.06287390611
893	0.06286645476
894	0.06286362526
895	0.06285590116
896	0.06285411512
897	0.06284451521
898	0.06283980696
899	0.06283573509
900	0.06283042446
901	0.06282820542
902	0.06282461135
903	0.06282193314
904	0.06281820954
905	0.06281372552
906	0.06280904368
907	0.06280475931
908	0.06279936262
909	0.06279431431
910	0.06279029628
911	0.06278503869
912	0.06277996423
913	0.06277343912
914	0.06277057977
915	0.06276330784
916	0.06275681611
917	0.06275242446
918	0.06274575776
919	0.06274206556
920	0.06274025911
921	0.0627364504
922	0.06272942191
923	0.06272671766
924	0.06272294832
925	0.06271734998
926	0.06271317972
927	0.06270882838
928	0.06270418188
929	0.06270187627
930	0.06269619565
931	0.06269261293
932	0.06268638779
933	0.06267996139
934	0.06267282668
935	0.06266822984
936	0.06266197248
937	0.06265604899
938	0.06265071857
939	0.06264456035
940	0.0626395339
941	0.0626337367
942	0.06263044975
943	0.06262605007
944	0.06262120798
945	0.06261674085
946	0.06260972257
947	0.06260511505
948	0.06259933074
949	0.0625962253
950	0.06259300713
951	0.06258696424
952	0.06258431352
953	0.06258000151
954	0.06257488594
955	0.06257125894
956	0.06256657202
957	0.06256229508
958	0.06255791102
959	0.06255137839
960	0.06254758276
961	0.06254252583
962	0.06253242786
963	0.06252696119
964	0.0625211556
965	0.06251644575
966	0.06250950417
967	0.06250454656
968	0.06249953239
969	0.06249489
970	0.06248694022
971	0.0624785734
972	0.06247170764
973	0.06246665325
974	0.06246291813
975	0.06246151007
976	0.06245713873
977	0.06245274632
978	0.06244561232
979	0.06244066264
980	0.06243691361
981	0.06243385985
982	0.06243034732
983	0.06242725908
984	0.06242089006
985	0.06241498053
986	0.06240932596
987	0.0624029712
988	0.06239763914
989	0.06239400194
990	0.06238863756
991	0.06238307389
992	0.06238097155
993	0.06237746235
994	0.06237432573
995	0.06236877478
996	0.06236417098
997	0.0623612339
998	0.0623563486
999	0.06235040357
